id,estado,antiguedad,vivienda,plazo,edad,estadocivil,registros,trabajo,gastos,ingresos,activos,deuda,cantidad,precio
3150,bueno,16,privado,48,51,casado,no,fijo,45,130,3000,500,500,964
2941,bueno,6,privado,60,45,casado,no,fijo,60,169,2500,300,1250,1565
1977,malo,0,otra,60,43,casado,no,fijo,120,NA,0,0,1200,1285
1971,bueno,2,alquila,60,34,casado,no,fijo,91,160,0,0,1100,1378
1112,bueno,3,padres,60,33,soltero,no,fijo,35,167,10000,0,2000,2250
2013,bueno,14,alquila,36,32,casado,no,fijo,87,120,0,0,550,750
1354,malo,5,alquila,36,22,soltero,no,fijo,42,70,0,0,850,870
1085,malo,1,alquila,36,25,soltero,no,fijo,49,135,0,0,600,675
766,bueno,22,propietario,36,47,casado,no,fijo,60,100,2250,0,450,546
3166,bueno,2,propietario,48,23,casado,no,fijo,35,125,3000,1600,1000,1259
827,bueno,1,padres,36,36,soltero,no,fijo,35,120,0,0,1000,2470
2175,bueno,1,alquila,60,24,casado,no,fijo,77,165,0,0,1500,1736
1447,bueno,3,padres,60,25,soltero,no,fijo,35,130,6000,0,625,1083
494,bueno,14,privado,60,28,casado,no,fijo,60,190,18000,0,1850,2247
1642,bueno,2,alquila,48,31,casado,no,fijo,67,67,0,0,970,1273
4209,bueno,7,alquila,60,33,casado,no,fijo,84,240,0,0,1000,1928
2809,bueno,7,alquila,36,33,separado,sí,fijo,47,115,0,0,645,895
3417,bueno,7,propietario,12,40,casado,no,fijo,60,225,6000,0,400,1721
937,bueno,13,privado,24,59,viudo,no,fijo,35,87,1200,0,425,750
2354,bueno,18,padres,60,32,casado,no,fijo,75,152,5000,0,1400,1640
2766,bueno,7,propietario,60,28,casado,no,fijo,35,111,3000,0,1600,1707
3046,bueno,3,alquila,60,24,soltero,no,fijo,60,147,0,0,1050,1351
749,bueno,1,padres,60,24,soltero,no,fijo,35,91,0,0,900,1060
465,bueno,15,propietario,60,34,casado,no,fijo,75,146,5000,0,1400,1626
1114,bueno,7,alquila,60,34,soltero,no,fijo,60,250,9200,0,1500,1594
3974,bueno,20,propietario,60,44,casado,no,fijo,60,115,4000,0,1250,1463
1176,malo,2,padres,48,30,soltero,no,fijo,35,86,0,0,900,1127
2009,bueno,3,alquila,60,42,casado,no,fijo,105,150,25000,0,1000,1338
2933,malo,13,alquila,48,28,casado,sí,fijo,54,190,0,0,800,1157
4435,bueno,6,padres,60,31,casado,no,fijo,45,199,0,0,1200,1700
233,malo,4,alquila,24,40,casado,sí,fijo,56,214,0,0,800,1200
60,bueno,14,propietario,24,55,casado,no,fijo,90,715,5000,0,800,1324
4026,bueno,14,propietario,60,35,casado,no,fijo,35,80,3500,0,1100,1622
2106,bueno,7,propietario,60,39,casado,no,fijo,90,142,6000,0,1300,1534
2893,bueno,24,propietario,18,38,casado,sí,fijo,45,NA,7000,90,300,400
1088,bueno,3,privado,6,24,soltero,no,fijo,35,173,4800,0,475,1323
3675,bueno,7,privado,60,32,casado,no,fijo,60,242,3500,2000,1000,2236
2571,bueno,1,alquila,60,40,casado,no,fijo,57,120,0,0,1500,1737
875,bueno,8,otra,24,40,casado,sí,fijo,75,207,0,0,600,750
2415,malo,13,privado,60,38,casado,no,fijo,90,108,1500,30,1400,1410
2146,bueno,1,propietario,60,25,casado,no,fijo,45,171,15000,0,550,2055
1524,bueno,1,alquila,48,42,casado,no,fijo,94,192,0,0,1350,1819
3113,bueno,2,otra,36,31,casado,no,fijo,45,130,0,0,600,1135
2698,bueno,11,propietario,30,27,casado,no,fijo,45,70,3500,0,1200,1531
4039,bueno,16,alquila,36,41,casado,no,fijo,52,71,0,0,900,950
2501,bueno,14,alquila,36,49,casado,no,fijo,70,103,0,0,500,1017
370,bueno,2,propietario,48,38,casado,no,fijo,75,90,7000,2000,500,1039
2604,bueno,25,propietario,60,51,casado,no,fijo,60,222,7000,0,1300,1400
1687,malo,2,propietario,60,38,casado,sí,fijo,75,74,3500,500,1700,1888
2760,bueno,9,alquila,60,41,casado,no,fijo,72,120,6000,700,1600,1776
2901,bueno,18,otra,36,52,casado,no,fijo,35,120,0,0,600,1418
2426,bueno,7,alquila,60,30,casado,no,fijo,42,73,0,0,950,1169
1836,bueno,18,propietario,24,52,casado,no,fijo,75,113,11000,0,370,1555
3530,bueno,6,propietario,48,28,casado,no,fijo,45,114,3500,0,650,1255
4175,malo,11,propietario,60,42,casado,no,fijo,60,80,3600,0,1200,1322
2663,bueno,3,propietario,60,32,casado,no,fijo,35,125,9000,2300,1350,1550
2018,bueno,8,padres,60,32,separado,no,fijo,75,118,3500,0,1350,1729
3929,malo,1,padres,36,31,casado,no,fijo,35,61,4000,0,700,800
203,bueno,19,propietario,60,56,casado,sí,fijo,45,298,8000,0,1700,2195
4308,malo,3,padres,60,20,soltero,no,fijo,35,94,0,0,1300,1365
3422,bueno,1,propietario,48,46,casado,no,fijo,90,170,14000,0,1000,1125
2496,bueno,17,alquila,30,45,casado,no,fijo,55,104,0,0,550,575
2581,bueno,2,alquila,48,24,soltero,no,fijo,44,90,0,0,1200,1450
1242,bueno,0,padres,36,26,soltero,no,fijo,35,63,0,0,600,994
991,bueno,2,padres,60,35,casado,no,fijo,75,104,0,0,1200,1677
1641,bueno,16,propietario,60,39,casado,sí,fijo,60,115,3000,0,800,1373
2093,bueno,1,propietario,12,27,casado,no,fijo,45,70,6000,5700,600,1628
373,bueno,10,propietario,36,34,casado,no,fijo,90,159,3000,250,300,500
3465,bueno,12,propietario,60,35,casado,sí,fijo,35,108,18500,1300,1550,1584
3140,bueno,3,privado,60,27,casado,no,fijo,45,194,3500,1000,700,1083
1731,malo,2,alquila,60,33,casado,no,fijo,80,196,0,0,1350,1364
684,malo,15,propietario,36,44,casado,sí,fijo,90,245,4000,0,375,460
634,bueno,20,otra,36,39,casado,no,fijo,60,102,0,0,650,1695
2512,bueno,8,propietario,24,32,casado,no,fijo,60,77,4000,0,350,865
1981,bueno,4,propietario,60,26,soltero,sí,fijo,35,155,4000,0,1350,1610
4058,bueno,13,propietario,60,58,casado,no,fijo,75,211,7500,2000,800,1214
1406,bueno,4,privado,24,44,casado,no,fijo,75,96,4000,0,580,923
358,malo,6,propietario,60,32,casado,no,fijo,75,160,2200,600,1550,1600
3043,bueno,10,otra,60,50,soltero,no,fijo,35,147,0,0,1080,1152
2932,bueno,2,propietario,60,33,casado,no,fijo,60,198,4600,3500,700,760
3832,malo,3,padres,60,23,soltero,no,fijo,35,62,0,0,1100,1300
1546,malo,0,otra,60,32,casado,no,fijo,75,160,0,0,1300,1350
1156,bueno,1,padres,60,22,soltero,no,fijo,35,90,0,0,1250,1590
5,bueno,0,alquila,36,26,soltero,no,fijo,46,107,0,0,310,910
1808,bueno,0,privado,48,45,casado,no,fijo,75,194,3000,100,1000,1429
1749,bueno,17,propietario,48,43,casado,no,fijo,75,251,5500,0,1100,1664
2701,bueno,20,propietario,24,51,casado,no,fijo,45,185,10000,0,600,750
2641,bueno,8,privado,36,31,casado,no,fijo,60,110,2000,360,400,450
1180,malo,5,otra,48,22,soltero,no,fijo,35,82,0,0,480,1910
3249,bueno,1,padres,60,25,casado,no,fijo,35,140,0,0,2000,2100
1715,bueno,1,padres,60,26,soltero,no,fijo,35,90,0,0,1000,1297
3690,bueno,5,propietario,36,52,casado,no,fijo,35,220,12000,5000,1250,1542
2629,bueno,20,propietario,48,44,casado,no,fijo,45,87,3000,0,800,1694
3668,bueno,5,privado,60,31,casado,no,fijo,35,90,3000,0,900,1152
2201,bueno,7,alquila,60,60,casado,no,fijo,68,77,4000,0,800,1054
4118,bueno,40,otra,60,61,casado,sí,fijo,60,242,0,0,1000,1100
2866,bueno,3,propietario,48,42,casado,no,fijo,45,150,20000,3000,1500,2163
2242,bueno,1,padres,48,22,soltero,no,fijo,35,210,0,0,1575,2082
835,bueno,22,propietario,24,41,casado,no,fijo,90,125,4700,400,250,1035
432,malo,33,propietario,48,59,casado,sí,fijo,45,114,10000,0,1200,1420
4162,bueno,27,propietario,12,45,casado,no,fijo,60,142,5000,0,400,985
190,malo,9,alquila,24,30,soltero,sí,fijo,46,113,0,0,700,700
4390,malo,2,alquila,48,20,soltero,no,fijo,48,125,0,0,1150,1234
1049,bueno,1,alquila,36,24,casado,no,fijo,59,135,0,0,650,1136
929,bueno,29,propietario,48,52,casado,no,fijo,60,118,6500,0,750,1255
2556,bueno,10,alquila,60,42,casado,no,fijo,76,158,5000,0,1000,1000
2055,bueno,2,propietario,60,38,casado,no,fijo,60,88,3500,500,1100,1263
2039,bueno,20,alquila,24,40,casado,no,fijo,87,117,0,0,350,350
2282,malo,6,otra,24,23,soltero,sí,fijo,35,135,0,0,250,250
1388,malo,1,otra,42,24,soltero,sí,fijo,35,60,0,0,1200,1616
3214,malo,5,padres,60,40,casado,sí,fijo,45,100,0,0,1385,1385
1922,bueno,11,propietario,60,26,casado,no,fijo,45,120,5000,0,1350,1498
1720,bueno,0,privado,12,39,casado,no,fijo,45,178,2000,0,150,550
1411,bueno,2,otra,42,25,casado,no,fijo,60,190,0,0,1100,1729
2799,bueno,19,propietario,24,52,casado,no,fijo,35,180,2500,0,580,1380
3075,bueno,2,alquila,60,28,soltero,no,fijo,47,115,0,0,1000,1015
1193,bueno,25,propietario,60,53,casado,no,fijo,60,107,4000,0,800,932
1602,bueno,41,otra,24,59,casado,no,fijo,60,177,0,0,500,1633
1494,bueno,4,propietario,48,22,soltero,no,fijo,45,113,14000,0,1300,1410
1657,malo,2,propietario,60,27,casado,sí,fijo,60,115,4000,800,2250,2850
3569,bueno,6,propietario,60,35,casado,no,fijo,60,135,4500,1000,1658,1675
1337,bueno,4,propietario,24,26,casado,no,fijo,45,115,4000,0,500,1400
2237,bueno,14,otra,48,46,casado,no,fijo,60,100,NA,NA,800,1651
3207,bueno,8,alquila,48,29,casado,no,fijo,42,70,0,0,1100,2111
1684,bueno,28,propietario,36,49,casado,no,fijo,45,90,27000,0,600,1690
4400,bueno,2,padres,60,25,soltero,no,fijo,35,84,0,0,1150,1705
1531,bueno,5,propietario,60,43,casado,no,fijo,75,105,5000,0,1000,1809
2169,bueno,15,propietario,60,33,casado,no,fijo,90,144,3000,200,960,960
2594,bueno,1,propietario,48,27,soltero,sí,fijo,45,62,5000,0,1500,1788
4366,malo,3,padres,48,24,casado,sí,fijo,45,58,0,0,1000,1650
4219,bueno,8,propietario,12,32,casado,sí,fijo,45,211,4500,0,800,2014
4307,bueno,33,otra,36,56,casado,no,fijo,35,80,3500,0,800,981
3917,bueno,4,padres,36,20,soltero,no,fijo,35,60,0,0,550,587
4217,bueno,4,padres,48,23,soltero,no,fijo,35,85,0,0,1200,1350
3654,bueno,22,propietario,60,42,casado,sí,fijo,45,120,5000,0,1350,1650
3629,malo,2,padres,60,22,soltero,sí,fijo,35,110,0,0,1360,1435
2080,bueno,6,alquila,48,34,casado,no,fijo,87,120,0,0,1150,1400
4378,bueno,3,padres,36,29,soltero,sí,fijo,35,108,0,0,1000,1245
353,malo,5,ignorar,60,25,casado,no,fijo,75,160,1000,0,890,990
703,bueno,12,propietario,60,27,casado,no,fijo,45,145,3500,0,1000,1556
3149,malo,7,propietario,60,34,casado,no,fijo,45,119,4000,0,2000,2221
4180,bueno,3,alquila,48,28,soltero,no,fijo,51,160,0,0,550,1440
4210,malo,2,padres,36,21,soltero,no,fijo,35,50,0,0,500,900
2620,bueno,10,propietario,60,50,casado,no,fijo,75,209,13500,0,1450,1786
670,bueno,12,propietario,60,43,casado,sí,fijo,75,254,14000,2900,1200,1698
704,bueno,10,alquila,48,47,soltero,no,fijo,52,168,6000,0,850,1720
2095,bueno,20,propietario,36,48,casado,no,fijo,75,303,8000,0,1000,1831
2981,bueno,20,otra,48,47,casado,no,fijo,45,182,0,0,1200,1431
3231,bueno,1,propietario,24,31,casado,no,fijo,35,207,10000,0,550,650
1385,bueno,3,propietario,48,30,casado,no,fijo,75,88,6000,400,1200,1796
784,bueno,6,otra,60,25,casado,no,fijo,60,98,0,0,600,1131
188,malo,13,otra,60,31,casado,no,fijo,60,105,0,0,1200,1423
1098,malo,0,otra,24,46,soltero,sí,fijo,35,78,0,0,550,550
926,bueno,4,padres,36,29,soltero,no,fijo,35,47,0,0,400,450
3001,malo,4,propietario,24,22,soltero,no,fijo,35,97,3216,0,1000,1000
2158,malo,2,propietario,36,50,casado,sí,fijo,45,185,4000,0,950,950
4012,bueno,8,propietario,24,30,casado,sí,fijo,35,340,1200,0,1000,1893
279,bueno,2,alquila,60,27,casado,no,fijo,56,106,0,0,650,2132
1501,bueno,6,otra,60,63,casado,no,fijo,45,234,0,0,610,1027
2189,bueno,3,propietario,12,57,casado,no,fijo,45,150,19000,1408,550,800
2478,bueno,10,alquila,36,38,casado,no,fijo,66,210,0,0,500,1171
3502,bueno,1,privado,60,32,casado,no,fijo,60,140,4000,1300,1200,1410
2551,bueno,5,propietario,60,49,casado,no,fijo,35,122,5000,0,1500,1740
280,bueno,2,padres,36,19,casado,no,fijo,35,162,4000,100,400,570
2430,bueno,19,propietario,60,56,casado,no,fijo,45,169,7000,0,1400,1714
3484,bueno,6,privado,60,34,casado,no,fijo,45,124,1500,100,1100,1392
3585,bueno,7,propietario,60,53,casado,no,fijo,45,161,6000,2000,1000,1460
1214,bueno,9,propietario,60,32,casado,no,fijo,75,345,6000,3300,700,994
2409,bueno,26,alquila,60,50,casado,no,fijo,85,250,0,0,1000,1297
2260,bueno,2,alquila,48,31,soltero,no,fijo,43,75,0,0,800,900
2719,bueno,15,padres,36,37,casado,no,fijo,75,130,0,0,800,1479
661,bueno,15,alquila,12,35,separado,no,fijo,44,90,9000,0,400,1400
3432,bueno,3,propietario,60,29,casado,no,fijo,45,130,3500,1690,1100,1127
2338,malo,1,otra,48,28,casado,sí,fijo,60,129,0,0,1300,1608
451,bueno,7,privado,60,32,casado,no,fijo,75,120,3000,3000,870,1147
3521,bueno,9,propietario,60,47,casado,no,fijo,60,55,9500,0,600,1164
4128,bueno,15,propietario,60,50,casado,no,fijo,35,91,3000,0,1150,1200
4148,bueno,10,propietario,30,37,casado,no,fijo,60,200,7000,0,750,1923
4444,bueno,1,propietario,60,31,viudo,sí,fijo,35,242,9000,0,1500,1656
1672,bueno,7,propietario,60,25,casado,no,fijo,60,102,3500,1500,1400,1432
1205,bueno,10,alquila,48,36,casado,no,fijo,80,200,0,0,978,1338
961,bueno,5,privado,48,43,casado,sí,fijo,75,136,2500,500,940,1133
2234,bueno,1,padres,48,40,casado,no,fijo,75,121,0,0,1320,1600
1310,bueno,0,alquila,24,23,soltero,no,fijo,42,70,0,0,125,125
3607,bueno,23,propietario,36,41,casado,no,fijo,60,169,37000,180,1000,1457
812,bueno,24,alquila,36,49,casado,no,fijo,84,240,0,0,675,675
1294,bueno,2,alquila,60,28,soltero,no,fijo,45,101,0,0,1300,1333
3864,bueno,8,propietario,12,39,casado,no,fijo,75,160,1500,0,360,865
4241,bueno,3,propietario,36,42,casado,no,fijo,60,60,6000,0,1200,1500
1083,bueno,16,alquila,60,36,casado,no,fijo,100,250,0,0,1250,1816
1052,bueno,4,padres,54,38,divorciado,no,fijo,35,53,0,0,850,1129
2126,bueno,14,propietario,60,30,casado,no,fijo,45,120,6500,3000,760,895
1880,bueno,3,propietario,60,58,casado,sí,fijo,45,150,10000,0,1000,1000
987,bueno,3,propietario,60,31,casado,no,fijo,45,140,5500,1200,900,1400
2108,bueno,15,propietario,36,47,casado,no,fijo,75,230,13000,1400,1400,1568
3803,bueno,13,padres,48,31,casado,no,fijo,35,90,0,0,1000,1395
352,bueno,11,propietario,60,35,casado,no,fijo,60,115,4000,75,1250,1284
3440,bueno,12,propietario,36,47,casado,no,fijo,60,211,NA,0,1050,1521
2417,bueno,5,padres,60,21,soltero,no,fijo,45,56,0,0,1400,2067
1759,bueno,1,padres,60,29,casado,no,fijo,75,105,10000,0,700,1610
3878,bueno,4,alquila,60,25,casado,no,fijo,56,112,0,0,1250,1399
1092,malo,4,padres,36,28,soltero,no,fijo,35,116,0,0,925,1350
817,bueno,30,propietario,36,52,casado,no,fijo,60,190,5000,0,800,950
3225,bueno,4,propietario,36,36,casado,no,fijo,45,75,4000,0,800,800
1145,bueno,17,propietario,60,35,casado,no,fijo,60,125,4000,0,1080,1428
3312,malo,2,propietario,60,27,soltero,sí,fijo,35,120,8000,0,975,1140
4044,bueno,3,otra,48,32,soltero,sí,fijo,35,71,0,0,1000,1200
87,bueno,10,alquila,60,28,soltero,no,fijo,47,120,0,0,600,1054
3052,bueno,3,propietario,60,51,casado,no,fijo,35,123,25000,0,1800,2208
1398,bueno,1,padres,60,30,soltero,no,fijo,35,75,0,0,1000,1156
3035,bueno,0,propietario,60,27,soltero,no,fijo,35,87,15000,0,1000,1034
960,malo,1,padres,36,33,soltero,no,fijo,35,125,0,0,600,1600
3159,bueno,6,padres,48,46,casado,no,fijo,35,205,0,0,800,1450
48,bueno,15,propietario,36,47,casado,no,fijo,75,289,3500,0,1500,2154
2026,malo,4,privado,60,23,casado,sí,fijo,75,100,8000,1000,800,949
3199,bueno,2,propietario,60,25,casado,no,fijo,35,158,6000,4380,1400,1423
4105,malo,6,padres,60,26,soltero,no,fijo,35,92,0,0,600,1300
1656,bueno,7,otra,48,43,casado,sí,fijo,75,160,0,0,1350,1519
621,malo,11,alquila,36,59,casado,no,fijo,69,85,0,0,850,1100
1434,malo,10,propietario,60,27,casado,no,fijo,45,120,5000,2000,1570,1914
3541,bueno,15,propietario,60,34,casado,no,fijo,45,82,3500,0,750,1624
3815,malo,6,propietario,48,26,casado,sí,fijo,35,90,5000,0,1390,1594
1291,bueno,19,alquila,18,39,soltero,no,fijo,45,100,0,0,450,997
1941,malo,11,padres,48,50,casado,no,fijo,105,60,0,0,1500,1637
4404,malo,3,alquila,60,24,casado,no,fijo,54,90,0,0,1442,1597
995,bueno,1,padres,12,53,soltero,no,fijo,35,160,0,0,250,1456
1878,malo,12,privado,24,28,casado,no,fijo,45,102,NA,NA,700,1229
2308,bueno,7,propietario,48,37,casado,no,fijo,75,145,6000,0,1250,1650
2691,bueno,6,padres,60,23,soltero,no,fijo,35,109,0,0,1332,1332
778,bueno,15,propietario,60,50,viudo,no,fijo,45,156,9800,0,700,1136
3378,bueno,14,alquila,60,30,casado,no,fijo,55,95,0,0,850,1015
745,malo,9,propietario,60,40,separado,sí,fijo,35,67,1600,0,800,935
1002,bueno,21,alquila,60,39,casado,no,fijo,124,191,2000,0,2000,2536
2130,bueno,2,alquila,36,24,casado,no,fijo,71,113,0,0,700,1338
2603,bueno,8,propietario,24,51,casado,no,fijo,45,167,8000,0,250,400
2289,bueno,4,alquila,48,28,soltero,no,fijo,45,100,0,0,750,954
3396,bueno,10,padres,48,31,casado,no,fijo,35,47,8000,0,1000,1389
132,malo,10,otra,60,26,casado,no,fijo,45,60,0,0,1400,1524
635,bueno,10,propietario,60,34,casado,no,fijo,75,210,6000,0,900,1547
440,bueno,25,propietario,60,44,casado,no,fijo,45,125,2500,0,1200,1570
14,bueno,19,privado,36,37,casado,no,fijo,75,170,3500,260,600,940
3646,bueno,20,propietario,60,46,casado,no,fijo,35,140,9000,0,800,1300
3648,bueno,3,padres,18,24,soltero,no,fijo,35,80,0,0,200,350
1405,malo,12,propietario,48,49,casado,sí,fijo,45,152,7500,0,1100,2120
918,bueno,13,alquila,36,36,casado,sí,fijo,88,130,0,0,400,1608
42,bueno,24,propietario,60,42,casado,no,fijo,75,137,4000,0,900,1167
2651,malo,0,otra,48,45,casado,sí,fijo,45,NA,0,0,1000,1135
2375,bueno,14,propietario,60,41,casado,no,fijo,75,183,4000,1100,1500,2730
863,bueno,4,propietario,60,55,casado,no,fijo,45,130,9000,0,1800,2281
187,bueno,1,propietario,48,31,casado,no,fijo,75,201,2500,96,1100,1642
3514,bueno,15,propietario,60,29,soltero,no,fijo,35,130,5000,0,830,1000
3071,bueno,1,padres,60,33,casado,no,fijo,60,355,12000,0,1900,2150
2829,bueno,15,otra,48,33,casado,no,fijo,45,125,0,0,1000,1587
1218,bueno,11,propietario,48,29,casado,no,fijo,75,76,15000,0,300,1336
3544,bueno,18,propietario,60,51,casado,no,fijo,60,205,8000,0,1100,1350
133,bueno,8,propietario,60,28,casado,no,fijo,75,180,4000,0,1300,1730
4421,bueno,6,privado,60,33,casado,no,fijo,45,114,3000,1800,1150,1180
2274,bueno,1,alquila,48,27,soltero,no,fijo,45,97,0,0,850,1000
3898,bueno,2,propietario,60,24,casado,no,fijo,45,375,5000,0,2200,2433
530,bueno,16,propietario,60,32,casado,sí,fijo,75,143,4000,0,650,1017
327,bueno,23,propietario,60,41,casado,no,fijo,75,140,3000,0,1450,1482
4380,bueno,3,propietario,48,33,casado,no,fijo,45,208,10000,4800,900,1232
218,bueno,4,privado,36,31,casado,no,fijo,60,144,3000,0,1000,1218
1313,malo,2,alquila,12,47,casado,sí,fijo,103,426,0,0,350,450
700,malo,15,alquila,60,37,casado,sí,fijo,107,319,0,0,1800,2215
3387,bueno,4,propietario,12,54,casado,no,fijo,75,83,3000,0,600,1468
2329,bueno,22,alquila,60,47,casado,no,fijo,56,114,0,0,1000,1163
1779,malo,1,otra,48,35,separado,sí,fijo,35,126,0,0,1300,1696
3710,bueno,4,propietario,60,32,casado,no,fijo,60,147,3500,0,830,935
2410,bueno,3,propietario,12,30,casado,no,fijo,60,296,4500,2000,200,1338
679,bueno,1,alquila,36,40,casado,no,fijo,58,125,0,0,700,700
1595,bueno,16,propietario,60,30,casado,no,fijo,45,135,5000,0,1000,1230
3332,bueno,14,propietario,48,39,casado,no,fijo,60,114,11800,0,1300,1926
1427,malo,0,otra,60,27,casado,sí,fijo,75,NA,0,0,1600,1786
520,bueno,10,propietario,42,25,casado,no,fijo,45,110,3000,0,1500,2178
453,malo,2,alquila,36,21,soltero,no,fijo,45,100,0,0,700,825
150,bueno,2,propietario,48,33,casado,no,fijo,45,160,6000,0,1200,1298
3471,bueno,42,propietario,60,60,casado,no,fijo,45,232,5000,0,1130,1275
3418,bueno,3,propietario,60,32,casado,no,fijo,35,138,3500,0,1600,2131
2131,bueno,32,alquila,36,52,casado,no,fijo,63,180,0,0,1100,1489
3133,bueno,6,padres,48,27,soltero,no,fijo,35,113,4000,0,990,995
1812,bueno,14,propietario,24,50,casado,no,fijo,60,92,NA,NA,1650,2261
4125,bueno,13,propietario,24,47,casado,sí,fijo,75,300,12000,0,1000,1340
3640,malo,11,alquila,60,38,casado,no,fijo,82,71,0,0,900,977
718,bueno,15,otra,24,46,casado,no,fijo,75,150,18000,0,1400,1400
3871,bueno,0,alquila,60,46,separado,no,fijo,57,124,0,0,940,1149
1379,malo,1,alquila,36,27,soltero,no,fijo,42,67,0,0,1000,1350
742,bueno,11,propietario,48,34,casado,no,fijo,75,170,3500,435,1500,1627
3848,bueno,5,padres,24,31,soltero,no,fijo,35,130,0,0,200,1447
3371,malo,1,alquila,36,44,casado,sí,fijo,54,90,0,0,1500,2100
736,malo,1,privado,48,36,soltero,sí,fijo,35,173,7700,0,1000,2008
3824,bueno,16,propietario,60,32,casado,no,fijo,60,159,4000,0,1500,1736
1251,bueno,2,padres,24,26,soltero,no,fijo,35,88,0,0,325,450
4172,bueno,13,propietario,36,40,casado,no,fijo,45,193,3000,0,700,1000
560,malo,1,alquila,60,33,casado,no,fijo,91,161,0,0,1700,1770
2150,malo,2,privado,36,34,casado,sí,fijo,105,135,1200,0,400,425
2448,bueno,11,alquila,60,29,casado,no,fijo,74,135,0,0,1000,1097
3410,malo,1,propietario,60,27,casado,sí,fijo,45,62,7000,4500,1650,2060
3032,bueno,9,alquila,48,23,casado,no,fijo,65,197,0,0,400,2305
2708,malo,2,propietario,60,20,soltero,no,fijo,35,150,32000,2000,1500,1599
3947,malo,8,otra,36,39,casado,no,fijo,35,NA,0,0,450,550
81,bueno,10,propietario,36,55,casado,no,fijo,60,70,4000,0,1000,1436
671,bueno,20,alquila,60,35,soltero,no,fijo,56,110,0,0,1000,1279
325,bueno,5,padres,60,28,soltero,no,fijo,35,176,0,0,1190,1390
3067,bueno,1,propietario,60,28,casado,sí,fijo,35,72,6000,0,1150,2100
1614,bueno,5,propietario,24,42,casado,no,fijo,45,113,7100,0,1800,3669
3977,bueno,14,propietario,60,38,casado,no,fijo,60,114,5000,400,1200,2062
1985,bueno,7,propietario,60,52,viudo,no,fijo,35,112,4500,0,1350,1445
4047,bueno,9,propietario,60,25,casado,no,fijo,60,200,13500,5000,1900,2115
1574,bueno,2,otra,60,23,soltero,no,fijo,45,175,7500,0,1500,1525
2640,bueno,8,alquila,48,44,casado,no,fijo,62,170,0,0,1000,1387
2841,bueno,14,propietario,60,29,casado,no,fijo,35,143,5000,0,1400,1668
2753,bueno,10,propietario,60,40,casado,sí,fijo,60,233,15000,2640,1400,2038
371,bueno,0,alquila,60,28,casado,no,fijo,76,155,0,0,800,1218
1366,malo,0,otra,60,31,casado,sí,fijo,90,NA,0,0,1450,1604
1174,bueno,16,propietario,60,32,casado,no,fijo,60,117,1100,80,1400,1833
1668,bueno,8,propietario,48,52,casado,no,fijo,60,105,3500,0,1000,1887
324,bueno,40,propietario,42,61,casado,no,fijo,90,275,12000,0,1000,1335
84,bueno,11,propietario,60,39,divorciado,sí,fijo,35,263,2500,0,1000,1300
1849,bueno,15,propietario,48,32,casado,no,fijo,60,140,3500,0,795,1458
367,bueno,17,propietario,60,51,casado,no,fijo,60,98,4000,0,860,1113
2345,bueno,17,propietario,36,42,casado,no,fijo,45,115,4000,0,700,1631
3663,bueno,7,alquila,36,49,casado,no,fijo,57,115,0,0,675,675
4205,bueno,3,propietario,60,32,soltero,no,fijo,35,84,5000,3000,600,999
908,bueno,6,alquila,36,33,casado,no,fijo,108,183,0,0,950,1705
1066,bueno,15,propietario,48,33,casado,no,fijo,75,150,3000,0,1000,1670
1482,malo,0,propietario,60,44,divorciado,sí,fijo,60,60,4000,3378,1400,1703
870,malo,3,propietario,48,50,casado,no,fijo,90,125,12000,0,800,950
3701,malo,0,padres,60,36,soltero,no,fijo,35,130,0,0,1600,1678
